* Last Update 3/24/2026 *,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,* Last Update 3/24/2026 *.1,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
1,2026-05-23 00:00:00,80103,70462,223.46,17913500,9641,,1,2026-05-23 00:00:00,132027,0.34704989410342413,45819.95636879278,,,5,2026-02-14 00:00:00,FEB,64609,239.33667817177172,15463303.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2026-05-30 00:00:00,81976,69828,235,19274658,12148,,1,2026-05-30 00:00:00,93984,0.3667567537995251,34469.26674909457,,,5,2026-02-21 00:00:00,FEB,71149,233.9532937919015,16645542.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2026-06-06 00:00:00,73269,66118,227.43,16664433,7151,,1,2026-06-06 00:00:00,117879,0.31572474956015945,37217.317753402036,,,5,2026-02-28 00:00:00,FEB,71604,234.4623205407519,16788440,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2026-06-13 00:00:00,74782,68044,225.73,16905727,6738,,1,2026-06-13 00:00:00,117785,0.2632921357159726,31011.864205305832,,,5,2026-03-07 00:00:00,MAR,68138,237.69165370277966,16195833.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2026-06-20 00:00:00,86568,79624,225.01,19516320,6944,,1,2026-06-20 00:00:00,132646,0.336401121556985,44622.26317004783,,,5,2026-03-14 00:00:00,MAR,65264,238.8994392007845,15591533,,,1  ,15 ,17 ,19 ,28 ,335,42 ,5  ,ECR,,,,,,,,,,,,,,,,
1,2026-06-27 00:00:00,73946,64591,228.62,16918146,9355,,1,2026-06-27 00:00:00,115817,0.3388329221491228,39242.61254454496,,,5,2026-03-21 00:00:00,MAR,64500,237.04280620155038,15289261,,2026-03-28 00:00:00,221.58080446415474,218.9343216879151,237.533490613329,226.83775499815565,243.6292135206946,198.62381555046454,,249.13766679746067,249.5757145917918,,,,,,,,,,,,,,,,
1,2026-07-04 00:00:00,90524,80325,240.14,21735607,10199,,1,2026-07-04 00:00:00,118608,0.3996409170426296,47400.60988859221,,,,,,,,,,2026-04-04 00:00:00,220.78589862805327,228.18322695007166,239.96618413034588,75.3138007525754,251.53072610724365,222.9393160454229,,235.15657839734666,252.92721393181,,,,,,,,,,,,,,,,
1,2026-07-11 00:00:00,84132,75219,235.21,19794569,8913,,1,2026-07-11 00:00:00,124443,0.28121207762905964,34994.87457639307,,,15,Week,Period,PCS FCST,ASP,Invoicing FCST,,2026-04-11 00:00:00,217.99071724807675,227.90645382303777,246.79184000718507,89.79344651292614,253.54331313060302,192.10800227627877,,251.02112566863497,244.3866928413812,,,,,,,,,,,,,,,,
1,2026-07-18 00:00:00,84351,81142,213.45,18007387,3209,,1,2026-07-18 00:00:00,124543,0.30700432201060934,38235.23927616732,,,15,2026-02-14 00:00:00,FEB,57319,223.90646853573858,12834094.87,,2026-04-18 00:00:00,223.08956930229155,234.3199672760616,249.05596353364078,80.44117785803903,256.09348358447454,194.56388606882368,,251.11377765784545,256.63650584558377,,,,,,,,,,,,,,,,
1,2026-07-25 00:00:00,76926,74083,232.08,17849696,2843,,1,2026-07-25 00:00:00,128648,0.3368574126850142,43336.0324271017,,,15,2026-02-21 00:00:00,FEB,66637,221.19683824301816,14739893.71,,2026-04-25 00:00:00,230.63462832910946,233.27314528257543,249.0202974498016,77.07355281026972,249.82266716369813,194.31772389347827,,239.3823815733624,252.77905343334658,,,,,,,,,,,,,,,,
1,2026-08-01 00:00:00,86703,83742,223.19,19351150,2961,,1,2026-08-01 00:00:00,145139,0.2920522325039779,42388.168973394844,,,15,2026-02-28 00:00:00,FEB,60974,224.9955718830977,13718880,,2026-05-02 00:00:00,221.35459881225768,229.444806834807,244.3589949448419,87.9333360933097,253.4675883725981,206.49355752181853,,248.50809695493706,244.43051212536608,,,,,,,,,,,,,,,,
1,2026-08-08 00:00:00,84012,80970,223.6,18768537,3042,,1,2026-08-08 00:00:00,125915,0.29692616021575435,37387.45746356671,,,15,2026-03-07 00:00:00,MAR,63703,220.14078881685322,14023628.67,,2026-05-09 00:00:00,229.24132869204544,237.68598760101105,248.82096051797419,78.08574349651424,241.83247012776394,211.08578740352175,,256.9720448123694,249.82456301569746,,,,,,,,,,,,,,,,
1,2026-08-15 00:00:00,81264,78343,227.42,18473644,2921,,1,2026-08-15 00:00:00,125347,0.24891478860676697,31200.72200749242,,,15,2026-03-14 00:00:00,MAR,66526,226.62303460301234,15076324,,2026-05-16 00:00:00,225.73472292251586,236.19606723829017,251.0716679453636,82.83347799467407,259.4083671808753,199.25213670036965,,243.9918182193849,247.95908675962835,,,,,,,,,,,,,,,,
1,2026-08-22 00:00:00,79639,76746,227.22,18098660,2893,,1,2026-08-22 00:00:00,125680,0.2840935366022845,35704.875680175115,,,15,2026-03-21 00:00:00,MAR,59593,226.0319836222375,13469924,,2026-05-23 00:00:00,230.01198140103023,247.38262645250475,257.05258664601604,69.82217904571367,251.05901179030886,199.8567453485328,,244.2878934389368,257.44858091799074,,,,,,,,,,,,,,,,
1,2026-08-29 00:00:00,80645,77011,231.62,18709925,3634,,1,2026-08-29 00:00:00,107299,0.2944055944055944,31589.42587412587,,,,,,,,,,2026-05-30 00:00:00,237.06274493068642,251.49813103794855,260.1000519001942,75.98196441303055,250.16999059880615,206.12658075900586,,259.3483780980586,273.1499063203154,,,,,,,,,,,,,,,,
1,2026-09-05 00:00:00,83697,79161,236.21,19797211,4536,,1,2026-09-05 00:00:00,118126,0.21468444591684613,25359.814858373367,,,17,Week,Period,PCS FCST,ASP,Invoicing FCST,,2026-06-06 00:00:00,230.9770174240854,221.983606073058,251.60270001817696,62.09212129766183,267.4203977104518,212.69350798337845,,253.38704468007117,240.66782543250244,,,,,,,,,,,,,,,,
1,2026-09-12 00:00:00,82635,79583,230.01,19045269,3052,,1,2026-09-12 00:00:00,123049,0.2645382817066043,32551.171025715954,,,17,2026-02-14 00:00:00,FEB,68227,227.2436261304176,15504150.88,,2026-06-13 00:00:00,221.10069102780133,229.54145809999338,224.07371126715083,71.4541067809364,251.831513676248,205.95035681991953,,237.96189440844876,252.6552357363288,,,,,,,,,,,,,,,,
1,Grand Total,2019277,1859309,226.8188,458380137,159968,,1,Grand Total,3026398,0.2913390424879807,882182.4030698696,,,17,2026-02-21 00:00:00,FEB,72150,240.41325627165628,17345816.44,,2026-06-20 00:00:00,220.51907774922,236.80665263870185,248.67254661991782,71.96813976648666,247.17782526661185,201.94796203610608,,247.70754848298336,265.84233265701334,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,17,2026-02-28 00:00:00,FEB,68896,236.5152113330237,16294952,,2026-06-27 00:00:00,231.17104702345486,237.63834947404274,256.3893553673397,64.80433401208032,256.78951998321435,206.28894644148167,,255.6212740984525,264.32067445340823,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,17,2026-03-07 00:00:00,MAR,71192,229.43570569726936,16333986.76,,2026-07-04 00:00:00,241.2589302323492,239.98764858455363,252.98275677317787,73.7614802094673,266.3272250143936,200.18516219208766,,261.8705772553017,263.53570178275413,,,,,,,,,,,,,,,,
5,Date,Billable,Bill-ECOMM,WKLY ASP,WKLY DF $,Ecomm,231.6,5,Date,2026 DF,20.25,Delta 2026 Transfer,,,17,2026-03-14 00:00:00,MAR,72214,238.0125875868945,17187841,,2026-07-11 00:00:00,237.15434106525132,249.81508789560522,251.85905003238307,58.03237239033596,260.83361814744785,203.5331698666099,,249.3939847468485,269.29171077220656,,,,,,,,,,,,,,,,
5,2026-03-28 00:00:00,63941,50791,237.79,15205934,13150,,5,2026-03-28 00:00:00,59317,0.12898026215747696,7650.722210395061,,,17,2026-03-21 00:00:00,MAR,70804,235.36723913903168,16664942,,2026-07-18 00:00:00,222.58738999581794,238.6652767370896,254.20840042045245,59.27560772422503,251.07465665256612,205.39057967510468,,242.0037564977917,255.1240899861822,,,,,,,,,,,,,,,,
5,2026-04-04 00:00:00,73436,59766,236.06,17353787,13670,,5,2026-04-04 00:00:00,100410,0.13780417115209445,13836.916825381804,,,,,,,,,,2026-07-25 00:00:00,234.27871994029948,238.3938954021363,246.9746282751171,55.033510581319895,251.16558358168342,203.2642712995413,,251.27678760040234,262.5539795435333,,,,,,,,,,,,,,,,
5,2026-04-11 00:00:00,58527,46331,248.99,14588710,12196,,5,2026-04-11 00:00:00,43761,0.12714149823973012,5563.83910446883,,,28,Week,Period,PCS FCST,ASP,Invoicing FCST,,2026-08-01 00:00:00,227.5794176188514,226.1877061231459,239.95108537185897,53.13944205178333,247.3309649362343,206.87658316281733,,246.23297606355828,251.55907412405628,,,,,,,,,,,,,,,,
5,2026-04-18 00:00:00,65057,53201,242.57,15798185,11856,,5,2026-04-18 00:00:00,83491,0.14222741205663406,11874.708860020433,,,28,2026-02-14 00:00:00,FEB,37271,237.05538488368973,8835291.25,,2026-08-08 00:00:00,223.32697999619774,233.79772118840057,237.9437518539671,52.56048995059073,254.1604663581894,206.3873927606303,,250.6716848454023,262.0459090131904,,,,,,,,,,,,,,,,
5,2026-04-25 00:00:00,61341,49607,241.7,14830470,11734,,5,2026-04-25 00:00:00,58521,0.18549383101086592,10855.284484586884,,,28,2026-02-21 00:00:00,FEB,39197,238.61809220093372,9353113.36,,2026-08-15 00:00:00,223.70284186889594,236.5314769827266,250.3134310465582,59.120756535100654,257.5596939488498,210.66489529632045,,250.87185766638973,263.92679321642055,,,,,,,,,,,,,,,,
5,2026-05-02 00:00:00,69933,56803,238.98,16710460,13130,,5,2026-05-02 00:00:00,94201,0.14191069299059228,13368.129190406784,,,28,2026-02-28 00:00:00,FEB,38878,249.36846031174443,9694947,,2026-08-22 00:00:00,229.05347691534334,239.2108922042672,254.61053935034926,57.19978517096676,260.0566866083162,212.21417516159445,,255.52284846067883,265.44839555273194,,,,,,,,,,,,,,,,
5,2026-05-09 00:00:00,57235,43432,250.97,14343857,13803,,5,2026-05-09 00:00:00,62793,0.08882098220104563,5577.335935350258,,,28,2026-03-07 00:00:00,MAR,46118,229.61429311765474,10589351.97,,2026-08-29 00:00:00,234.11806785998485,242.81361345470148,254.4309249733881,57.47837022037251,265.34070304758313,214.81693941732064,,259.59071669397287,261.79489411225126,,,,,,,,,,,,,,,,
5,2026-05-16 00:00:00,64254,50510,248.91,15976179,13744,,5,2026-05-16 00:00:00,71812,0.13151819359835565,9444.584518685117,,,28,2026-03-14 00:00:00,MAR,43763,228.02911134977035,9979238,,2026-09-05 00:00:00,213.9717841395339,233.48079348250656,231.6473848732994,107.36458333333333,242.16766927314734,259.0075137929704,,238.69703318937007,239.13941727633141,,,,,,,,,,,,,,,,
5,2026-05-23 00:00:00,63734,46451,250.73,15976339,17283,,5,2026-05-23 00:00:00,78658,0.11648495993694995,9162.473978720609,,,28,2026-03-21 00:00:00,MAR,38465,236.7498505134538,9106583,,2026-09-12 00:00:00,206.8016527433823,223.61619638110196,223.02897716346155,106.43558282208589,232.42967252509067,259.5448082843549,,231.17361774306198,234.7725408212208,,,,,,,,,,,,,,,,
5,2026-05-30 00:00:00,67915,45679,259.72,17639025,22236,,5,2026-05-30 00:00:00,66213,0.08871986780715396,5874.408607115085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-06-06 00:00:00,60664,48244,251.66,15288562,12420,,5,2026-06-06 00:00:00,65893,0.14413882107816461,9497.739337303501,,,ECR,Week,Period,PCS FCST,ASP,Invoicing FCST,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-06-13 00:00:00,59777,48086,244.7,14638828,11691,,5,2026-06-13 00:00:00,60698,0.06315533192663529,3833.402337282909,,,ECR,2026-02-14 00:00:00,FEB,95344,250.09469720171168,23845028.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-06-20 00:00:00,58546,46146,238.05,13931636,12400,,5,2026-06-20 00:00:00,65865,0.12083359099622781,7958.704470966545,,,ECR,2026-02-21 00:00:00,FEB,100581,247.73311261570277,24917244.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-06-27 00:00:00,59401,44359,253.92,15078235,15042,,5,2026-06-27 00:00:00,72934,0.1261235575696643,9198.695547785897,,,ECR,2026-02-28 00:00:00,FEB,97470,257.1103929414179,25060550,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-07-04 00:00:00,67373,48074,252.19,16984039,19299,,5,2026-07-04 00:00:00,75646,0.13725490196078433,10382.784313725491,,,ECR,2026-03-07 00:00:00,MAR,115101,249.05648500013032,28666650.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-07-11 00:00:00,65909,49416,253.37,16693095,16493,,5,2026-07-11 00:00:00,80089,0.15890221402214022,12726.319418819188,,,ECR,2026-03-14 00:00:00,MAR,106587,246.69639824744107,26294629,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-07-18 00:00:00,57871,53117,248.68,14386563,4754,,5,2026-07-18 00:00:00,66997,0.13744796899669873,9208.601578871825,,,ECR,2026-03-21 00:00:00,MAR,88347,244.63216634407507,21612518,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-07-25 00:00:00,56772,52735,246.91,13995251,4037,,5,2026-07-25 00:00:00,69208,0.19142665773610182,13248.256128600135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-08-01 00:00:00,61390,57230,244.52,14987982,4160,,5,2026-08-01 00:00:00,96661,0.1147887323943662,11095.59366197183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-08-08 00:00:00,58685,54449,248.95,14594260,4236,,5,2026-08-08 00:00:00,68039,0.11631815571646661,7914.170996792672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-08-15 00:00:00,59015,54881,251.54,14832234,4134,,5,2026-08-15 00:00:00,65473,0.12140565929659755,7948.792731126132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-08-22 00:00:00,58384,54304,251.73,14699368,4080,,5,2026-08-22 00:00:00,66084,0.134523002564027,8889.81810144116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-08-29 00:00:00,60651,55584,255.66,15554446,5067,,5,2026-08-29 00:00:00,48580,0.1268251078834477,6161.163740977889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-09-05 00:00:00,66462,60198,257.45,17177127,6264,,5,2026-09-05 00:00:00,70800,0.10043236742641164,7110.6116137899435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-09-12 00:00:00,59972,55769,251.76,15154846,4203,,5,2026-09-12 00:00:00,70461,0.13231848300048105,9323.292630696895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Grand Total,1556245,1285163,248.30039999999997,386419418,271082,,5,Grand Total,1762605,0.12859985694876458,227706.3503252829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Date,Billable,Bill-ECOMM,WKLY ASP,WKLY DF $,Ecomm,231.6,15,Date,2026 DF,20.25,Delta 2026 Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-03-28 00:00:00,51242,33982,225.19,11545754,17260,,15,2026-03-28 00:00:00,51351,0.17758401935617127,9119.11697795875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-04-04 00:00:00,55144,37423,229.36,12684786,17721,,15,2026-04-04 00:00:00,46893,0.16157155956831487,7576.5751428369895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-04-11 00:00:00,56935,41530,226.1,12889931,15405,,15,2026-04-11 00:00:00,72191,0.13337892414291427,9628.757912801124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-04-18 00:00:00,50682,35770,230.06,11688340,14912,,15,2026-04-18 00:00:00,44189,0.13900282689429633,6142.39591763206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-04-25 00:00:00,52893,38055,230.03,12197237,14838,,15,2026-04-25 00:00:00,56347,0.14438716235840837,8135.783437409236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-05-02 00:00:00,54042,37291,224.45,12157272,16751,,15,2026-05-02 00:00:00,48054,0.11574618096357227,5562.066980023502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-05-09 00:00:00,52173,34761,233.25,12197286,17412,,15,2026-05-09 00:00:00,64741,0.08802403029907274,5698.763745592269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-05-16 00:00:00,49069,31733,234.1,11515908,17336,,15,2026-05-16 00:00:00,53690,0.10686168085471062,5737.403645089414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-05-23 00:00:00,53891,32099,240.74,13010844,21792,,15,2026-05-23 00:00:00,49013,0.15421075837742504,7558.331900352733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-05-30 00:00:00,59789,32362,249.99,14978703,27427,,15,2026-05-30 00:00:00,58805,0.16473632117244613,9687.319366545695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-06-06 00:00:00,51826,36105,238.85,12410521,15721,,15,2026-06-06 00:00:00,60311,0.11002667406756403,6635.818739688854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-06-13 00:00:00,59309,44456,229.08,13638858,14853,,15,2026-06-13 00:00:00,82700,0.09415131211613624,7786.313512004467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-06-20 00:00:00,48902,33258,228.98,11252511,15644,,15,2026-06-20 00:00:00,68903,0.076414436509654,5265.1839188246895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-06-27 00:00:00,54390,34252,235.92,12875894,20138,,15,2026-06-27 00:00:00,72602,0.10960545722713864,7957.57540560472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-07-04 00:00:00,59280,35482,239.76,14247694,23798,,15,2026-07-04 00:00:00,70580,0.12326011746721377,8699.699090835948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-07-11 00:00:00,61449,41192,241.39,14849485,20257,,15,2026-07-11 00:00:00,69870,0.10032603003530584,7009.779718566819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-07-18 00:00:00,56308,50509,230.46,12977488,5799,,15,2026-07-18 00:00:00,67376,0.08170837850631403,5505.183710241414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-07-25 00:00:00,53713,48790,236.01,12671947,4923,,15,2026-07-25 00:00:00,66265,0.10309006620462967,6831.263237049785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-08-01 00:00:00,56636,51530,232.94,13168806,5106,,15,2026-08-01 00:00:00,87600,0.06776659350639522,5936.353591160221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-08-08 00:00:00,56294,51090,232.37,13057829,5204,,15,2026-08-08 00:00:00,68243,0.03569023569023569,2435.608754208754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-08-15 00:00:00,54707,49694,236.42,12921924,5013,,15,2026-08-15 00:00:00,66481,0.05131683759832719,3411.59468037439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-08-22 00:00:00,54944,49940,237.09,13009972,5004,,15,2026-08-22 00:00:00,67002,0.0918692618435549,6155.424282041866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-08-29 00:00:00,58393,52268,242.33,14179585,6125,,15,2026-08-29 00:00:00,54163,0.0822165881926838,4453.097066280333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-09-05 00:00:00,62584,54816,248.29,15570391,7768,,15,2026-09-05 00:00:00,66891,0.11847769495485656,7925.09149322531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
